,type,review,label,file 
34139,train,"I've read all the rave reviews here and am impressed with the imagination of those who loved this film. I can't say that I found much to recommend it. The Leonard Cohen sound track is not only excessively heavy-handed but dreary beyond measure. The film looks authentic enough, but something's got to happen for it to work, and nothing much does: a cursory plot (not a real problem for me), not much character development, nothing thematically. It just slogs along. Flawed as it is, Cimino's ""Heaven's Gate"" has some moments of genuine wonder and is a film I'd sooner watch again. For a brilliant reconception of the West, HBO's ""Deadwood"" is much superior to ""McCabe.""",neg,6977_4.txt
34140,train,"*McCabe and Mrs. Miller* takes place in the turn-of-the-century Pacific Northwest. Into a soggy, muddy mining camp John McCabe (a hirsute Warren Beatty) comes barging, full of cigar smoke and big ideas about building a proper saloon/whorehouse for the town, replete with a trio of the sorriest whores in movie history. He also comes with an unearned reputation as a gunslinger: too shameful about this to blatantly advertise it, but not exactly afraid to use it in order to assert alpha-male credentials amongst the locals. And thus he wrangles the boys into building his saloon at the rate of 15 cents an hour.<br /><br />It looks to be a rather sorry operation until Mrs. Miller (Julie Christie) shows up on a startling contraption that's half-railroad car, half-automobile (where did Altman find that thing?). Mrs. Miller immediately takes on McCabe as a business partner, with the aim of classing up the new joint with proper whores and an insistence that all visitors take a bath before entering. Noting that McCabe doesn't know how to add, she also insists on handling the accounts. It's not clear what McCabe's function will be.<br /><br />The plot thickens when a pair of oily representatives from the mining company show up in town and offer McCabe to buy him out for five grand. McCabe tells them to buzz off -- he's holding out for fifteen thousand. The company finds negotiation distasteful, so they hire a trio of assassins to simply kill McCabe . . . though how they think they can get away with murdering a man in broad daylight in the center of town is as unclear as McCabe's function in the whorehouse partnership. (Excusing this whopping plot hole on the grounds that the locals would be too cowed to talk doesn't cut the mustard when one considers that any reward-money offered by the local Marshal would be pretty tempting.) <br /><br />*McCabe and Mrs. Miller*, purportedly ""classic Seventies cinema"", should be a lot better than it is. The movie tells a pretty good story; the main characters have the potential to be interesting. There are some striking scenes, especially one involving what looks to be a 14-year-old stone-cold killer. But it's really, really hard to enjoy a movie when you can hardly hear what anyone is saying and when you can hardly see what anyone is doing. Once again, this director hijacks his own movie with sheer barnyard laziness and sloppiness. According to the trivia-sheet here on IMDb, the movie's editor griped to Altman that the sound was muddy; Altman disagreed; and when everyone said the sound was muddy after the movie's release, Altman blamed the editor. (Nice.) Along with the bad sound, the movie has an atrocious look. Only Robert Altman can hire a world-class DP like Vilmos Zsigmond and make a movie that looks as if they sprayed the camera lenses with dirty dishwater. Reviewers here who praise the ""dark brown glow"" of this picture have GOT to be kidding me. The interiors are shot through what appears to be a dark scum. The exterior photography is even worse: it's as if Altman placed 500 fog machines behind the copious trees. During the climactic stretch, when Beatty is dodging the assassins while the local church is on fire, Altman insists on pretty much wholly obscuring the view with an animated snow-fall that reminds one of a Rankin-Bass Christmas special.<br /><br />Look -- I can't watch a movie under these conditions. Get back to me when you learn how to place boom mikes, when you remove all that annoying ""Altman-esque"" overlapping dialog, and when you wipe the lenses with some Windex, or something. 3 stars out of 10.",neg,6978_3.txt
34141,train,"I watched this movie also, and altho it is very well done, I found it a heartbreaker and would not recommend this to women who have small children.. The terror on this mother's face when she sees her child about to be run over by a train is truly heartbreaking. And the sad thing is--internally she dies. Eventually she goes back to the Applacian mountains. All the money in the world which she makes from making dolls does not conceal the grief she has. I remember her desperate face as she pulls money out of her clothes to try to have her child healed. I'm surprised this movie takes place in Detroit, because when I watched it I thought for sure the people had come to Cincinnati, Ohio. This also was a route for the poor from the mountains.",neg,6979_3.txt
34142,train,"The two things are are good about this film are it's two unknown celebrities.<br /><br />First, Daphne Zuniga, in her first appearance in a film, young and supple, with looks that still encompass her body today, steals the very beginning, which is all she is in, and that is that. She is obviously just starting out because her acting improved with her next projects.<br /><br />Second, the score by then known composer Christopher(Chris) Young is what keeps this stinker from getting a one star...yeah, I know one star more is not much, but in this movie's case, it is a lot.<br /><br />The rest is just stupid senseless horror of a couple a college students who try to clean out a dorm that is due for being torn down, getting offed one by one by an unsuspecting killer, blah, blah, blah...we all know where this is going.<br /><br />Watch the first eighteen minutes with Daphne Zuniga, then turn it off.",neg,697_2.txt
34143,train,"Historically accurate? Hmm... Perhaps... if you squint, and light falls upon the subject just-so. But core accuracy is no compensation for a dismal, patchy and inconsistent plot, reams of cardboard dialogue and an unsatisfying conclusion. The principal characters are merely characterizations; embarrassing stereotypes that range from the 'enigmatic and noble' American Indians through to the 'stuffy but sadistic' British officers. A wretched and unworthy rendition of a fascinating period in American history. I want my money back.",neg,6980_2.txt
34144,train,"How they got Al Pacino to play in this movie is beyond me. This movie is absolutely terrible. I discovered, after reading some of the other reviews, that a couple of people actually enjoyed this film, which deeply puzzles me, because I do not see how anyone in their right mind could possibly enjoy a movie as awful as Revolution. It's not just that it's a bad movie, with a lame plot and overall strangeness that is extremely unpleasant, but it seems as if the filmmakers were either mentally retarded (which is a very possible explanation as to why this movie sucks like it does, though it probably still sucks even compared to other films made by retards) or deliberately made every illogical decision to make this movie suck as much as possible. For example, we see Donald Sutherland running around with a huge, fat ugly mole on his face. He does not normally have a mole. The mole does not add to his character. It is extremely ugly and distracting. It's not like Robert De Niro's mole; it's much worse. Why the hell has he got that mole? It's as if the filmmakers just said, ""Let's see, how could we make this movie even worse than it already is? I know, let's give Mr. Sutherland a giant, ugly-ass mole right on his face.""<br /><br />Another example of the filmmakers' stupidity is the character Ned. We see, for the first three-quarters of the movie, young Ned. At one point, ""six months later"" appears on the screen. We see Ned again, and it is, of course, the same actor playing the boy. Five minutes later, ""three weeks later"" appears on the screen, and all of a sudden we've got a different actor playing as the now older Ned. What, do they think we're idiots? Good God! Again, it's like the filmmakers are saying, ""How can we possibly make it any worse? I don't think we can...Oh wait! I just had a terrible idea!"" I know a kid doesn't grow much in half a year, which is fine, but he at least grows more than he does in three weeks. Just don't get another actor to play Ned, or at least get him to play the five minutes when he's three weeks younger. Furthermore, the kid who plays the ""older"" Ned does not look any older than ""young"" Ned. As a matter of fact, he just looks completely different, much skinnier, and no taller or older than the original actor, which is very confusing, as I, like any rational human being, thought at first that it was a new and different character.<br /><br />What, did the first kid die while they were filming the movie? Because he was in it for the first hour and a half, and then all of a sudden, three weeks later, the guy from Lock Stock and Two Smoking Barrels is playing Ned for the last five minutes of the movie. And even if the original actor did die, the filmmakers should have at least gotten an actor who looks like him to play the remainder of his role, and re-shoot the measly five minutes of ""six months later"" scenes. Better yet, just scrap the movie completely, never finish it and never release, never even tell anybody about it, because by that point they should have realized that their movie sucks and in finishing it they would only waste more money and time and succeed in making one of the worst movies of all time.<br /><br />I'm not saying that this movie is so bad you shouldn't watch it; it's so bad that you SHOULD watch it, just to see how badly it sucks. It's terrible, terrible.",neg,6981_1.txt
34145,train,"Damp telling of the American Revolution.<br /><br />When farmer 'Tom Dobb' (Al Pacino) and his son arrive in New York Harbor, they are immediately conscripted by street urchin Annie Lennox... Annie Lennox?... to contribute to the war effort.<br /><br />After getting chopped down by bits of chain-link fired from British cannons, Tom and his son are promptly chastised by Continental Army sympathizer 'Daisy' (Nastassja Kinski) for 'not standing their ground'. Following this Kodak moment, a series of digressive chapters take place including Tom's participation in a 'foxhunt' in which he must carry a model of ""poor old Georgie Washington"" stuffed in effigy while running from a lace handkerchief-wielding English captain (Manning Redwood), and having a barbecue with a group of Iroquois Indians as they plan on the best way to sneak back into the fighting so Al and his ingrate kid can kick the crap out of British officer Donald Sutherland's butt.<br /><br />Director Hugh Hudson presents a unique style of film-making and the atmosphere is as thick as the proverbial London fog, but the scriptwriter's painting of the redcoats as evil monsters once again reveals Hollywood's patented hatred of the British.<br /><br />Steven Berkoff appears as an enlisted American soldier.",neg,6982_4.txt
34146,train,"Revolution is a terrible movie, I don't care if you're a history teacher, news writer, Al Pacino fan, there's no way this movie can possibly earn a legitimate '10'.<br /><br />The key point to the plot is Tom Dobb (Al) trying to get money from a note he got for radical patriots taking his boat. Everything revolves around that note. Tom's son joins the army to make up for the note, making Tom join the army as well, they go on an adventure trying to get out of the army, years later the war is over and they can finally turn in the note for their boat. The End.<br /><br />It had a few battle scenes, and they were pretty mediocre at best. Transistions between scenes used ""five months later"" and magically put the characters in some famous historical battle. The love story is a joke, and the movie as a whole is just hard to follow. So save your ""Notes"" and watch the Patriot instead.",neg,6983_3.txt
34147,train,"This movie was promising: my favorite actor in a historical drama during the Independence war. It had memories from ""Dances With Wolves"" for the big prairies, Indians, military fights & from ""Barry Lyndon"" for the British & candles lights atmospheres...<br /><br />Unfortunately, the script is awful: the continuity of the story is lacking (cuts with ""5 months later""; ""3 years later"") & the romance is so ridiculous that it's hard to believe in it: America is a big country but the characters kept bumping at each other; Above all, wait for the ending & you understand how to kill a story (imagine the same in ""Titanic"").<br /><br />Sometimes, a bad script is saved by a brilliant filmmaker. Unfortunately bis, Hudson is a poor one. He has already committed ""Greystoke"" and i find again the same flaws: no dynamic in scenes, in editing, in scoring: it is long, dull, flat....<br /><br />I knew that this movie was a disaster for Pacino's career: now i understand. Finally, this last movie for 2006 is in the vein of this year for me: A painful one...",neg,6984_1.txt
34148,train,"Brilliant actor as he is, Al Pacino completely derails Revolution Â? his Method acting approach is totally ill-suited to the role of an illiterate trapper caught up in the American War of Independence. Much of the blame should be attributed to director Hugh Hudson (yes, the man who made Chariots Of Fire just a couple of years earlier Â? talk about a come-down!!). One of the many jobs of a director is to marshal the actors, coaxing believable performances from them, but in this case Hudson has allowed Pacino to run amok without asking for restraint of any kind. It's not just Al's career-low performance that hinders the film though: there are numerous other flaws with Revolution, more of which will be said later.<br /><br />Illiterate trapper Tom Dobb (Al Pacino) lives in the north-eastern region of America with his son Ned (Sid Owen/Dexter Fletcher). He leads a simple life Â? living off the land, raising his son, surviving against the elements. The country is lorded over by the English colonialists, but during an eight year period (1775-83) a revolution takes place which ends with the British being defeated and the independent American nation being born. Dobb gets caught up in the events when his boat and his son are conscripted by the Continental Army Â? swept away by events they can barely understand, the Dobbs finds themselves fighting for their lives and freedom in one bloody engagement after another. Tom also falls in love with Daisy McConnahay (Natassja Kinski), a beautiful and fiery woman of British aristocratic ancestry. Their forbidden love is played out against the larger historical context of the fighting.<br /><br />Where to start with the film's flaws? Most key actors are miscast Â? Pacino has been criticised enough already, but Kinski fares little better as the renegade aristocrat while Donald Sutherland is hopelessly lost as a ruthless English soldier with a wobbly Yorkshire accent. Robert Dillon's script is muddled in its attempts to bring massive historical events down to a personal level. At no point does anyone seem to have decided whether this is meant to be an intimate character study with the American Revolution as a backdrop, or an epic war film with a handful of sharply drawn characters used to carry the story along. As a result, the narrative falls into no man's land, flitting from ""grand spectacle"" to ""small story"" indiscriminately and meaninglessly. John Corigliano's score is quite ghastly, and is poured over the proceedings with neither thought nor subtlety. Hugh Hudson's direction is clumsy throughout, both in his mismanagement of Pacino and the other key actors, and in the decision to use irritatingly shaky camera work during the action sequences. The idea of the hand-held camera is to create immediacy Â? that feeling of ""being there"" in the confusion of battle and musket fire. Like so many other things in the film, it doesn't work. The one department where the film regains a modicum of respectability is the period detail, with costumes, sets and weaponry that look consistently accurate. But if it's period detail you're interested in a trip to the museum would be a better way to spend your time, because as a rousing cinematic experience Revolution doesn't even begin to make the grade. Nothing more than a Â£18,000,000 mega-bomb that the ailing British film industry could ill afford in the mid-1980s.",neg,6985_2.txt
34149,train,"I can't figure Al Pacino out. I watch him in the Godfather, Scarface, Carlito's Way, and I think I am watching one of the greatest actors of the last thirty years. Then I see him in Two for the Money, Any Given Sunday and Revolution, and I wonder what the guy is thinking.<br /><br />I stumbled on Revolution a few nights ago, and thought I would invest the next two hours on this. Here is a news flash: Want to get prisoners to talk? Force them to watch this over and over...they'll confess to anything.<br /><br />I won't rehash the plot since there is no coherent plot, but it does take place during the American Revolution and Pacino plays an uneducated peasant who does not want to get involved, but ultimately does. While he has no money, no education and dresses like a caveman, a very hot Natasha Kinski falls in love with him for no apparent reason, since they have only two minutes of dialogue together.<br /><br />Quite frankly, if ""Al Smith"" starred in this movie, instead of ""Al Pacino"", it would have ruined their career. The script was horrible, but Pacino's demotivated performance and obvious fake accent made it even worse. Donald Sutherland's role was laughable. I really can't describe it. Natasha Kinski is a main character, but has like 5 lines in the movie. In fact, nobody speaks much in this movie.<br /><br />One of the most laughable premise in the movie is how Al Pacino and Kinski have this uncanny knack to continually run into each other on the battlefield. Its like the entire Northeast is a Starbucks. ""Hey, funny to see you here again, on ANOTHER battlefield 100 miles away...see you in a few months"".<br /><br />I am required to give this one star by IMDb, since there is nothing here for a negative score.",neg,6986_1.txt
34150,train,"I'm all for the idea of a grand epic of the American Revolutionary War. This ain't it. (And for that matter, neither was the Emmerich/Devlin/Gibson THE PATRIOT. But I digress.)<br /><br />I saw this film at a publicity screening at the old MGM Studios (now Sony) just before it came out. The audience had high expectations for this expensive period piece, written by veteran Robert Dillon, directed by the esteemed Hugh Hudson (of CHARIOTS OF FIRE fame), and starring Al Pacino.<br /><br />But it didn't take long for people to start squirming in their seats, whispering derisive comments about Pacino's horribly misconceived accent -- he was supposed to be an American frontiersman of Scottish ancestry(!) -- and that of Nastassja Kinski, who was supposed to be recently emigrated from England(!!). Then the story started and it all went downhill fast.<br /><br />Motivations were muddled, dialogue was atrocious, events had no historical or political context. What there was of a plot lurched forward on absurd coincidence; by the second or third time that alleged lovers Pacino and Kinski stumbled into each other it had become a bad joke. Donald Sutherland gave an unhinged performance as a British officer/pederast. His accent was all over the map too. I guess there weren't any English actors available.<br /><br />Lots of people left. Those who stayed tried to stifle giggles, then openly guffawed. I stuck it out -- I figured that at least the battle scenes might be good. I was wrong. Inexplicably, Hudson chose to film them with hand-held cameras, not even Steadicam, the jerkiness giving a misplaced newsreel 'authenticity' which ruined the sense of scale.<br /><br />There was a semi-famous TV reviewer in the audience a few rows ahead of me: (the late) Gary Franklin of Channel 7 Eyewitness News. I could tell he was peeved by the behavior of the rest of us. And sure enough, on his TV segment the next day he gave the film a '10' on his notorious 'Franklin Scale of 1 to 10', while remarking churlishly about the louts who'd disrupted the screening the night before, who clearly didn't know art when they saw it. What a buffoon.<br /><br />After this disaster, Pacino didn't star in another film for almost 4 years. Hugh Hudson's career never recovered. You can't say I didn't warn you.",neg,6987_1.txt
34151,train,"I was so eager to see this one of my favorite TV shows.I saw Universal trademark followed with a newly acquainted title and theme song which still impress me.Computer animation on some scenery like a solid title name""The Jetsons"" or a dimension view of a spaceship approaching an amusement park and more made this version splendid and fantastic.Shortly after that till the end...I couldn't believe my eyes!!!!How lucky I was that I could forget all I had seen.Just songs by Tiffany and its theme song in new arrangement were in my head.Anyway,I wish to see this space-aged family (also The Flintstones and Yogi Bear) in all graphic computer design as Toy story or Bug's life.The best style for Hanna-Barbera's in my opinion.",neg,6988_1.txt
34152,train,"<br /><br />Worst. Movie. Ever.<br /><br />What was the purpose of filming this remake (aside from turning it into a 90-minute informercial for the movie's soundtrack)? Zombies that *run*??? I guess the director never watched the original ""Dead"" films, which show stiff-limbed (from rigor mortis) creatures shuffling/shambling toward their living prey.<br /><br />And how, exactly, did the survivors know which boat in the marina belonged to the recently departed Steve?<br /><br />1/10",neg,6989_1.txt
34153,train,An uninteresting addition to the stalk 'n slash cycle which dominated the horror genre in the 1980's. This was filmed as Pranks but released as The Dorm That Dripped Blood which is an obvious steal from the 1970 horror anthology The House That Dripped Blood. Daphne Zuniga is the only recognisable face in the cast and this was her first horror movie (she has also appeared in The Initiation and The Fly II).,neg,698_3.txt
34154,train,"What the hell is this? Its one of the dumbest movies I've seen. I don't understand why people on this site love it so much. Its senseless &nudity for no reason. Its worst then Resident Evil. I strongly don't recomend it unless you want to watch chessy, bad acting crap. Watch real horor movies such as Stephen King's It, The Shining, Jurassic Park(kinda horor), JAWS, etc. Leave this crap for a rental when there is nothing else to rent. It is bad as Crudy vs Gayson. Attack of the Killer Tomatoes is better then this crap.<br /><br />Oh wow flesh eating zombies. How many damn zobie movies do we need. SKip this one.<br /><br />* outta ****",neg,6990_1.txt
34155,train,Just don't bother. I thought I would see a movie with great supspense and action.<br /><br />But it grows boring and terribly predictable after the interesting start. In the middle of the film you have a little social drama and all tension is lost because it slows down the speed. Towards the end the it gets better but not really great. I think the director took this movie just too serious. In such a kind of a movie even if u don't care about the plot at least you want some nice action. I nearly dozed off in the middle/main part of it. Rating 3/10.<br /><br />derboiler.,neg,6991_1.txt
34156,train,"The plot is about a female nurse, named Anna, is caught in the middle of a world-wide chaos as flesh-eating zombies begin rising up and taking over the world and attacking the living. She escapes into the streets and is rescued by a black police officer. So far, so good! I usually enjoy horror movies, but this piece of film doesn't deserve to be called horror. It's not even thrilling, just ridiculous.Even ""the Flintstones"" or ""Kukla, Fran and Ollie"" will give you more excitement. It's like watching a bunch of bloodthirsty drunkards not being able to get into a shopping mall to by more liquor. The heroes who has locked themselves in, inside the shopping-mall to avoid being eaten by the hoodlums outside, are not better either. Even though they doesn't seem to be drunk, they give the impression of being mentally disabled. Save your money instead of spending it on this!",neg,6992_1.txt
34157,train,"What a horrible movie. I cannot believe i wasted 90 mins of my life watching this re-make. Please tell me why Ving Rhames and Mehki Pfifer starred in this film? Mehki Pfifer is great in E.R and Ving Rhames probably didn't know what he was doing. I feel terrible for them. The music background i must say did not fit AT ALLLLL with the story and it's amazing how you can find these directors who have absolutely no lives in creating a well and balanced film. I hope that in the future no director as horrible as this one was, could ever distroy such a great classic film. This film should not have been made in the first place. An advice to everyone who has seen it, please tell me that i'm right because i couldn't possibly be the only viewer who did not enjoy it.<br /><br />BOOOOOO!!!!!!!! -10 out of 10.",neg,6993_1.txt
34158,train,"When I went and saw this movie, I had great expectations. But I had so wrong. This movie was exactly as every other horror movies. It's a virus, zombies etc. Exactly as Resident Evil and many, many other movies. But the difference with this, and other movies, is that the story is very week. It's bad actors and boring music. The photo is OK but the rest is total crap. Don't see this ""horror"" movie, go and see the Ring 2 or any other movie who's much more of a story. I hope they will stop making horror movies who has a virus and the virus spread and make people to zombies. We have seen enough of that. The only good thing in the movie is when they are standing at a roof and shoot famous, infected celebrities.",neg,6994_1.txt
34159,train,"Funny how many of the people who say this is far superior to Romero's version tend to be very young (judging by their other posts). What we have here is a slick, action packed, gory and ""Whoopee"" filled 2 hour MTV video. Frantic editing, pop-video camera work, ""cool"" music blah blah blah<br /><br />Actually it ain't bad compared to other recent remakes (Chainsaw Massacre was a total disaster)... pretty good acting all round, totally predictable in the ""who will die next"" stakes and a total cash in on the Dawn Of The Dead name that will generate plenty of revenue alone by fans of the original who will go and see it out of curiosity...<br /><br />Don't remakes of classics get on your nerves? Can they REALLY not come up with something original? Why remake Dawn Of The Dead? The things that made the original special (the middle segment kids think is so boring is supposed to be slow to show how when you get everything you ever wanted you still ain't happy) are totally missing. This is an action flick, plain and simple. The faster the better. If you are into action flicks (and as this, the 2004 version is well done) fair enough, but for anyone who likes a little substance to their films... get ready to sigh (again)...<br /><br />Watch the cinemas over the next few years as we get The Godfather series remade by whoever the most fashionable Pop director is at the moment, and Star Wars remade, with all the kids saying how the new version is miles better cos the old version is slow and boring and holds a camera shot for more than 5 seconds...<br /><br />Not bad, but in 10 years they will still be discussing the Romero version, not this pap",neg,6995_4.txt
34160,train,"What a great word ""re-imagining"" is. Isn't that what they call Dawn of the Dead MMIV (2004)? A clever word indeed - it disguises the term that everyone has grown to hate, ""remake"" that is, and makes it almost sound as if the process of making one was creative and involved the imagination. Well, damn, was I misled. At least I was seduced more by the thought of countless gore and unbridled violence than by the idea of ""re-imagining,"" though it played a role.<br /><br />Still, why make a remake? Directors do it for only a few reasons really: to update a movie for a modern audience, or because they personally love the original and want to make a tribute to it. An homage, if you will. Nonetheless, it all generally (I do admit exceptions) boils down to one thing: stealing someone's idea and reshaping it (or ""re-imagining"" it) so that those who would never see it or understand it would pay money to see it. It's like Coles'/Cliffs' notes; dump everything in a blender, purify all that is more puzzling and curious and throw in a few artificial flavors. In other words, a great marketing scheme.<br /><br />So what's wrong with this one? Well, I'll start with what I liked. I liked the opening scenes. Thanks to CGI and a bigger budget we could actually get a grasp of the chaos of the zombie holocaust Romero tried to communicate in the original through minimalist means. We see the city in ruins, thousands of zombies: chaos and death. Two words that look beautiful on screen. Then it all falls apart.<br /><br />This set-up leads nowhere. The movie does what almost every remake does. It adds more of everything except character, atmosphere, and story. It's noisier, (in some sense) bloodier, and more full of main characters who appear only to die in nonsensical subplots. The setting, the mall which played a crucial role in the original film's story and theme, is purely coincidental. The idea communicated in Romero's film, the pure ecstatic joy of having ""a mall all to yourself as a fortress,"" is gone here. Further, this ""re-imagining"" has no moxie, no spirit, no balls. It assumes (probably quite rightly) that the audience has no attention span and doesn't bother to get us interested in the characters or the story. The film is rushed and misses the quieter interactions of the four characters of the original. You actually grew to care about those people in Romero's version because there was a certain realism to their existence despite the insanity outside the mall. Here, you don't care when or who goes: what matters is how they go.<br /><br />What else is their to say? The film is not scary. It has one or two ""jump"" scenes and it tries to make up for the rest with gore and loud special effects. As a story it's really too choppy to be followed and the conflicts between the characters are too underdeveloped to save it. The humor is also reduced to a few one-liners (and one really good character: Andy). After that, what remains? An ending that is plainly ridiculous and far inferior to the subdued, inevitable ambiguity of the original film. But, despite it being a pretty bad film (though not quite as bad as some other remakes), it should be remembered for one thing: it kicked The Passion of Christ from it's number one spot in the box office. Well done zombies.",neg,6996_4.txt
34161,train,"I watched this with a growing sense of unease. Why would God, in the shape of Ian Hunter, help these particular people in their attempted escape from Devils Island ? And what was he doing there in the first place ? I mean, I know God works in mysterious ways, but helping thieves and murderers and prostitutes find redemption, forgiveness and changes-of-heart in such a godforsaken location.... In any event it is hardly a likeable movie. Whatever Gable had by way of charm is missing in this portrait of a thoroughly selfish man, Crawford is as endearing as ever she was i.e. to me, not at all, and the whole look of the film makes it seem as if it was made 10 years before.Compared to contemperaneous films like ""Stagecoach"" and ""Mr. Deeds Goes to Town"", this looks prehistoric.",neg,6997_4.txt
34162,train,"Hollywood always had trouble coming to terms with a ""religious picture."" Strange Cargo proves to be no exception. Although utilizing the talents of a superb cast, and produced on a top budget, with suitably moody photography by Robert Planck, the movie fails dismally on the credibility score. Perhaps the reason is that the film seems so realistic that the sudden intrusion of fantasy elements upsets the viewer's involvement in the action and with the fate of the characters. I found it difficult to sit still through all the contrived metaphors, parallels and biblical references, and impossible to accept bathed-in-light Ian Hunter's smug know-it-all as a Christ figure. And the censors in Boston, Detroit and Providence at least agreed with me. The movie was banned. Few Boston/Detroit/Providence moviegoers, if any, complained or journeyed to other cities because it was obvious from the trailer that Gable and Crawford had somehow become involved in a ""message picture."" It flopped everywhere.<br /><br />Oddly enough, the movie has enjoyed something of a revival on TV. A home atmosphere appears to make the movie's allegory more receptive to viewers. However, despite its growing reputation as a strange or unusual film, the plot of this Strange Cargo flows along predictable, heavily moralistic lines that will have no-one guessing how the principal characters will eventually come to terms with destiny.",neg,6998_4.txt
34163,train,"This film is pure 'Hollywood hokum'. It is based upon a novel called 'Not Too Narrow Â? Not Too Deep' by Richard Sale, which may or may not have been interesting; it would take research to find out! The story in the film takes for granted many incidents and much background which obviously existed in the novel but are nowhere to be seen in the film, so either the film was savagely cut or the screenplay was a mess from the start. There is not one millisecond in this film which is remotely realistic, either in terms of events or characters. It is pure Hollywood fantasy in every respect. Two well-known actors, Paul Lukas and Peter Lorre, are so under-used and wasted that there was no point in their being in the film at all. They must have been thrown into the mix in the manner in which one adds a sprinkling of chopped chives to an omelette, hoping that the flavour will be enhanced. The film is a ponderous attempt at producing a 'morality tale', and is so corny that it is laughable. The story concerns some hardened criminals imprisoned in French Guiana who want to escape from their French colonial prison through a jungle (very much a Hollywood set jungle, with a rubber snake). Naturally there has to be a woman in the story, so Joan Crawford hams it up as a down-on-her-luck tramp who for some reason becomes irresistible to Clark Gable, one of the escaped criminals. Crawford in escaping through the jungle wears high-heeled shoes and keeps her makeup fresh. Gable flirts and grimaces and makes mawkish expressions, crinkling his brow as was his wont, smirking and looking suggestively at everybody, which was his manner of acting. It is hard to treat such a character as a hardened criminal when he is always trying so hard to be Clark Gable that surely he hasn't any time left to be a thief. (Attention-seekers are by definition too busy to steal and unsuited to a task which requires that people NOT see them.) The whole escapade is so ridiculous that it can only be regarded as light entertainment. An attempt at religiosity and 'depth' is made by injecting into the story a mysterious 'angel of mercy' who voluntarily walks into the prison and pretends to be an inmate. He helps in the escape and accompanies all the criminals and ministers to their various deaths, helping them to find 'peace' in their last gasps. This character is played very well by Ian Hunter, who retains throughout a convincing air of secret knowledge, smiles enigmatically, makes cryptic prophetic remarks, and has a small spot trained on his face to give him a heavenly glow. The theme is meant to be redemption. You might call it the Donald Duck version of 'Hollywood Goes Moral and Gets Heavy'. For real depth, Hitchcock's 'I Confess' of 1953 shows how it should really be done. By contrast, this piece of trivial nonsense shows just how bare the cupboards of Meaning were in Tinsel Town, and that when they went rummaging for something that might mean something, all they could come up with was, you guessed it, more tinsel.",neg,6999_3.txt
34164,train,"Probably one of the most boriest slasher movies ever, badly acted and badly written.<br /><br />THE PLOT Five students staying behind during the holidays closing down a dorm, but somebody has designs on them and starts killing them off one by one, the main suspect is the creepy groundskeeper John Hemmitt played by Woody Roll, or could it be one of the five characters.<br /><br />ACTING Not that bad not that great either apart from Daphne Zungia who dies way too quickly and should have been the main heroine, and the rest well quite dull although Laura Lapinski the main heroine sometimes has her charm and you do feel sorry for her in the end.<br /><br />THE KILLS Can't really see why they banned this, the kills look fake mostly, one guy has his hand sliced in half in the beginning which looks really fake, but the others are quite nasty like one girl gets her head run over by a car, one girl gets boiled alive and another gets burned alive.<br /><br />OVERALL Not really a great slasher could have been a lot better",neg,699_4.txt
34165,train,"I thought this was a very clunky, uninvolving version of a famous Australian story. Heath Ledger and Orlando Bloom were very good in their roles, and gave their characters some personality; but the whole thing felt forced and mechanical.<br /><br />The beginning could have been a lot more involving; perhaps starting with a shootout, and then flashing back for a recap of how they got there or that sort of thing. And I felt like every scene was routinely predictable and signposted, like a very bad tv soap.<br /><br />I was really looking forward to this movie, and hoping for something a lot better. The only thing I can say in its favour is that it beats the Mick Jagger version, but not by much.",neg,69_4.txt
34166,train,"From the beginning of the movie, it gives the feeling the director is trying to portray something, what I mean to say that instead of the story dictating the style in which the movie should be made, he has gone in the opposite way, he had a type of move that he wanted to make, and wrote a story to suite it. And he has failed in it very badly. I guess he was trying to make a stylish movie. Any way I think this movie is a total waste of time and effort. In the credit of the director, he knows the media that he is working with, what I am trying to say is I have seen worst movies than this. Here at least the director knows to maintain the continuity in the movie. And the actors also have given a decent performance.",neg,6_1.txt
34167,train,"Hollywood, the home of hype, glamor and the search for profits, is scarcely ruled by spiritual values, and so it comes as no surprise that its attempts at investigations of the spiritual life are thin and often silly (better to go farther afield--to the films of Bresson, Dreyer, Rossellini and Bergman, for probing depictions of the spirituality). ""Strange Cargo"" is no exception. This odd hybrid of adventure film, love story and religious parable trivializes the very insights it tries to communicate. That a figure of providence and salvation would work to match Verne (Clark Gable at his most cockily mannered and self-regarding) and Julie (Joan Crawford, snarling and spitting out every other word in an attempt to be the Queen of Tough Dames) seems ludicrous at best. Is this the Patron Saint of the Star System at work, matching warring egos before sending them off to further penal servitude on the M-G-M lot? BUT. . .there are good supporting performances here, and visually arresting moments: the shadowy prison barracks; the escaping boat by moonlight, or against a painterly cloudscape; Julie walking along the seafront as the wind whips up; Julie and Monsieur Pig (Peter Lorre) bargaining for Verne's freedom as the storm builds; an unusually ennobling gay prison romance between two convicts. . .Above all, there is Paul Lukas's dignified and detached performance as Hessler, a murderer who can appreciate Cambreau's virtues, yet turns his back on him. In the film's most arresting moment, Hessler, having left Cambreau, stands outside the cabin. We hear the wind through the jungle, see the shadows on his face, which conveys a moment of fear and self-doubt. Then he exits into the night. In this moment, Hessler achieves an ambiguity, depth and existential strength that none of the other characters manage to achieve. is the film's secret that its deepest sympathies are allied with Hessler?",neg,7000_4.txt
